scenario,config,rep,job_id,jct
48_normal,reversed,0,io_intensive-b98287cd,293.45000000003245
48_normal,reversed,0,io_intensive-19bc6aec,311.6000000000366
48_normal,reversed,0,io_intensive-be7986c3,331.4000000000411
48_normal,reversed,0,io_intensive-5814e258,337.6500000000425
48_normal,reversed,0,io_intensive-d2eca517,353.65000000004613
48_normal,reversed,0,io_intensive-f7a6aa60,359.95000000004757
48_normal,reversed,0,io_intensive-4601d66c,369.3500000000497
48_normal,reversed,0,io_intensive-38353e8d,377.95000000005166
48_normal,reversed,0,io_intensive-3bbd0ca3,378.6500000000518
48_normal,reversed,0,heavy-3a5ca0fd,441.8000000000662
48_normal,reversed,0,heavy-9c5af56e,449.60000000006795
48_normal,reversed,0,slow_converging-a8ec6023,451.1000000000683
48_normal,reversed,0,slow_converging-43bd919f,463.100000000071
48_normal,reversed,0,slow_converging-7f1a1b58,465.7000000000716
48_normal,reversed,0,slow_converging-f013871c,469.30000000007243
48_normal,reversed,0,heavy-b70d75f5,478.4000000000745
48_normal,reversed,0,heavy-eee7fe2a,486.8000000000764
48_normal,reversed,0,heavy-e30793fb,486.90000000007643
48_normal,reversed,0,slow_converging-99ca2b76,486.95000000007644
48_normal,reversed,0,slow_converging-d2150fe2,491.45000000007747
48_normal,reversed,0,heavy-94753dcf,497.8000000000789
48_normal,reversed,0,slow_converging-44fe9397,499.9500000000794
48_normal,reversed,0,slow_converging-f485c5b2,503.65000000008024
48_normal,reversed,0,slow_converging-5bf52ada,505.45000000008065
48_normal,reversed,0,slow_converging-c195c033,505.50000000008066
48_normal,reversed,0,slow_converging-3eb9f8c0,506.1500000000808
48_normal,reversed,0,slow_converging-b006ced7,506.5000000000809
48_normal,reversed,0,slow_converging-fedd0246,506.6500000000809
48_normal,reversed,0,slow_converging-cb46a5d6,508.7000000000814
48_normal,reversed,0,slow_converging-cb575e04,509.3000000000815
48_normal,default,1,light-95192064,100.69999999999642
48_normal,default,1,light-968702fb,139.44999999999746
48_normal,default,1,light-e1f637c1,180.9500000000069
48_normal,default,1,light-9ce0aa26,218.10000000001534
48_normal,default,1,light-67f74fe9,221.050000000016
48_normal,default,1,light-5a5002c3,224.9000000000169
48_normal,default,1,light-aa8d5381,225.350000000017
48_normal,default,1,light-bc2ede00,237.95000000001986
48_normal,default,1,light-45cd5b98,242.45000000002088
48_normal,default,1,light-1fa0791d,243.15000000002104
48_normal,default,1,light-5c9c3ae0,248.6500000000223
48_normal,default,1,light-cc399130,252.75000000002322
48_normal,default,1,light-81acd5ca,257.9500000000244
48_normal,default,1,io_intensive-b32de339,260.95000000002506
48_normal,default,1,io_intensive-d0267b51,273.20000000002784
48_normal,default,1,io_intensive-59a76ade,273.900000000028
48_normal,default,1,io_intensive-95fb59bf,280.0000000000294
48_normal,default,1,io_intensive-e6baa99d,286.90000000003096
48_normal,default,1,io_intensive-4ab272a5,287.35000000003106
